id|employee_id|allocation_id|reason|start_date|end_date|temporary
53279|4400|175293|vacation|2022-09-16|2022-09-24|False
53279|4400|175294|vacation|2022-09-16|2022-09-24|False
52965|2316|2577|illness|2022-01-11|2022-01-14|False
52965|2316|2578|illness|2022-01-11|2022-01-14|False
53473|1322|238558|vacation|2022-02-03|2022-02-05|False
53473|1322|238559|vacation|2022-02-03|2022-02-05|False
53874|147|134743|vacation|2022-04-11|2022-04-16|False
53874|147|134744|vacation|2022-04-11|2022-04-16|False
53874|147|158928|vacation|2022-04-11|2022-04-16|False
53875|147|134743|vacation|2022-07-18|2022-08-06|False
53875|147|134744|vacation|2022-07-18|2022-08-06|False
53875|147|158928|vacation|2022-07-18|2022-08-06|False
53877|147|134743|vacation|2022-10-04|2022-10-08|False
53877|147|134744|vacation|2022-10-04|2022-10-08|False
53877|147|158928|vacation|2022-10-04|2022-10-08|False
52829|9569|62670|vacation|2022-01-17|2022-01-17|False
52829|9569|62671|vacation|2022-01-17|2022-01-17|False
52830|9569|62670|vacation|2022-01-20|2022-01-22|False
52830|9569|62671|vacation|2022-01-20|2022-01-22|False
53901|11084|166401|vacation|2022-02-08|2022-02-11|False
53901|11084|166399|vacation|2022-02-08|2022-02-11|False
53931|8411|111598|vacation|2022-04-11|2022-04-16|False
53931|8411|111596|vacation|2022-04-11|2022-04-16|False
53931|8411|111597|vacation|2022-04-11|2022-04-16|False
53931|8411|111599|vacation|2022-04-11|2022-04-16|False
53932|8411|111596|vacation|2022-06-07|2022-06-11|False
53932|8411|111597|vacation|2022-06-07|2022-06-11|False
53932|8411|111598|vacation|2022-06-07|2022-06-11|False
53932|8411|111599|vacation|2022-06-07|2022-06-11|False
53950|1648|20725|vacation|2022-01-22|2022-01-22|False
53950|1648|20719|vacation|2022-01-22|2022-01-22|False
53951|1648|20725|vacation|2022-01-29|2022-01-29|False
53951|1648|20719|vacation|2022-01-29|2022-01-29|False
53952|1648|20725|vacation|2022-02-05|2022-02-05|False
53952|1648|20719|vacation|2022-02-05|2022-02-05|False
53953|1648|20725|vacation|2022-02-12|2022-02-12|False
53953|1648|20719|vacation|2022-02-12|2022-02-12|False
54008|9276|189302|illness|2022-01-24|2022-01-29|False
54008|9276|189303|illness|2022-01-24|2022-01-29|False
54007|9108|189311|illness|2022-01-24|2022-01-29|False
54007|9108|189312|illness|2022-01-24|2022-01-29|False
54075|9635|183672|vacation|2022-02-28|2022-03-05|False
54075|9635|183671|vacation|2022-02-28|2022-03-05|False
54081|9840|183669|vacation|2022-02-28|2022-03-05|False
54081|9840|183670|vacation|2022-02-28|2022-03-05|False
54026|138|250|vacation|2022-08-15|2022-09-10|False
54026|138|251|vacation|2022-08-15|2022-09-10|False
54025|137|248|vacation|2022-08-15|2022-09-10|False
54025|137|249|vacation|2022-08-15|2022-09-10|False
54016|122|221|vacation|2022-04-11|2022-04-16|False
54016|122|222|vacation|2022-04-11|2022-04-16|False
54017|122|221|vacation|2022-05-23|2022-05-28|False
54017|122|222|vacation|2022-05-23|2022-05-28|False
54018|122|221|vacation|2022-08-16|2022-08-20|False
54018|122|222|vacation|2022-08-16|2022-08-20|False
54019|122|221|vacation|2022-09-24|2022-09-28|False
54019|122|222|vacation|2022-09-24|2022-09-28|False
54020|122|221|vacation|2022-12-27|2022-12-31|False
54020|122|222|vacation|2022-12-27|2022-12-31|False
53350|5245|188148|vacation|2022-01-26|2022-01-26|False
53350|5245|188149|vacation|2022-01-26|2022-01-26|False
53350|5245|188150|vacation|2022-01-26|2022-01-26|False
53350|5245|188151|vacation|2022-01-26|2022-01-26|False
54215|10751|142777|vacation|2022-02-28|2022-03-05|False
54215|10751|142779|vacation|2022-02-28|2022-03-05|False
54215|10751|176620|vacation|2022-02-28|2022-03-05|False
54215|10751|176621|vacation|2022-02-28|2022-03-05|False
54091|8767|185626|vacation|2022-03-01|2022-03-05|False
54091|8767|185627|vacation|2022-03-01|2022-03-05|False
54096|8767|185626|vacation|2022-11-14|2022-11-19|False
54096|8767|185627|vacation|2022-11-14|2022-11-19|False
54097|1556|185632|vacation|2022-11-14|2022-11-19|False
54097|1556|185633|vacation|2022-11-14|2022-11-19|False
54103|1556|185632|vacation|2022-03-01|2022-03-05|False
54103|1556|185633|vacation|2022-03-01|2022-03-05|False
54315|11865|209671|vacation|2022-05-27|2022-05-28|False
54315|11865|209672|vacation|2022-05-27|2022-05-28|False
54316|11865|209671|vacation|2022-06-17|2022-06-18|False
54316|11865|209672|vacation|2022-06-17|2022-06-18|False
54317|11865|209671|vacation|2022-09-05|2022-09-23|False
54317|11865|209672|vacation|2022-09-05|2022-09-23|False
54318|11865|209671|vacation|2022-10-01|2022-10-01|False
54318|11865|209672|vacation|2022-10-01|2022-10-01|False
54320|11865|209671|vacation|2022-12-03|2022-12-03|False
54320|11865|209672|vacation|2022-12-03|2022-12-03|False
54319|11865|209671|vacation|2022-12-10|2022-12-10|False
54319|11865|209672|vacation|2022-12-10|2022-12-10|False
54323|12017|217374|vacation|2022-02-28|2022-03-01|False
54323|12017|217375|vacation|2022-02-28|2022-03-01|False
54329|11908|209857|vacation|2022-04-14|2022-04-23|False
54329|11908|209858|vacation|2022-04-14|2022-04-23|False
54330|11908|209857|vacation|2022-07-23|2022-07-25|False
54330|11908|209858|vacation|2022-07-23|2022-07-25|False
54331|11908|209857|vacation|2022-08-08|2022-08-20|False
54331|11908|209858|vacation|2022-08-08|2022-08-20|False
54333|8338|214511|vacation|2022-05-23|2022-05-28|False
54333|8338|214512|vacation|2022-05-23|2022-05-28|False
54334|8338|214511|vacation|2022-10-24|2022-11-06|False
54334|8338|214512|vacation|2022-10-24|2022-11-06|False
54336|11915|209837|vacation|2022-04-25|2022-04-30|False
54336|11915|209838|vacation|2022-04-25|2022-04-30|False
54337|11915|209837|vacation|2022-05-27|2022-05-28|False
54337|11915|209838|vacation|2022-05-27|2022-05-28|False
54343|11915|209837|vacation|2022-12-19|2022-12-24|False
54343|11915|209838|vacation|2022-12-19|2022-12-24|False
54349|11912|209655|vacation|2022-06-01|2022-06-04|False
54349|11912|209656|vacation|2022-06-01|2022-06-04|False
54353|11848|209661|vacation|2022-04-19|2022-04-23|False
54353|11848|209662|vacation|2022-04-19|2022-04-23|False
54353|11848|209663|vacation|2022-04-19|2022-04-23|False
54353|11848|209664|vacation|2022-04-19|2022-04-23|False
54355|11848|209661|vacation|2022-10-04|2022-10-08|False
54355|11848|209662|vacation|2022-10-04|2022-10-08|False
54355|11848|209663|vacation|2022-10-04|2022-10-08|False
54355|11848|209664|vacation|2022-10-04|2022-10-08|False
53612|11575|197847|vacation|2022-02-11|2022-02-12|False
53612|11575|197848|vacation|2022-02-11|2022-02-12|False
53612|11575|197855|vacation|2022-02-11|2022-02-12|False
53612|11575|197856|vacation|2022-02-11|2022-02-12|False
54364|673|20555|vacation|2022-05-09|2022-05-14|False
54364|673|20568|vacation|2022-05-09|2022-05-14|False
54365|673|20555|vacation|2022-09-26|2022-10-08|False
54365|673|20568|vacation|2022-09-26|2022-10-08|False
53946|8415|1619|vacation|2022-06-17|2022-06-18|False
53946|8415|22675|vacation|2022-06-17|2022-06-18|False
53946|8415|22679|vacation|2022-06-17|2022-06-18|False
53946|8415|1637|vacation|2022-06-17|2022-06-18|False
53946|8415|22684|vacation|2022-06-17|2022-06-18|False
53946|8415|22688|vacation|2022-06-17|2022-06-18|False
53947|8415|1619|vacation|2022-07-04|2022-07-17|False
53947|8415|22675|vacation|2022-07-04|2022-07-17|False
53947|8415|22679|vacation|2022-07-04|2022-07-17|False
53947|8415|1637|vacation|2022-07-04|2022-07-17|False
53947|8415|22684|vacation|2022-07-04|2022-07-17|False
53947|8415|22688|vacation|2022-07-04|2022-07-17|False
54369|9674|79711|vacation|2022-01-29|2022-01-29|False
54369|9674|79712|vacation|2022-01-29|2022-01-29|False
54369|9674|157756|vacation|2022-01-29|2022-01-29|False
54369|9674|157757|vacation|2022-01-29|2022-01-29|False
54371|12200|236407|vacation|2022-02-19|2022-02-19|False
53141|8646|185862|vacation|2022-04-11|2022-04-23|False
53141|8646|185863|vacation|2022-04-11|2022-04-23|False
53141|8646|185864|vacation|2022-04-11|2022-04-23|False
53141|8646|185865|vacation|2022-04-11|2022-04-23|False
54413|1243|209753|vacation|2022-05-16|2022-05-28|False
54413|1243|209754|vacation|2022-05-16|2022-05-28|False
54413|1243|209755|vacation|2022-05-16|2022-05-28|False
54413|1243|209756|vacation|2022-05-16|2022-05-28|False
54413|1243|226969|vacation|2022-05-16|2022-05-28|False
54413|1243|226970|vacation|2022-05-16|2022-05-28|False
54414|1243|209753|vacation|2022-09-19|2022-10-01|False
54414|1243|209754|vacation|2022-09-19|2022-10-01|False
54414|1243|209755|vacation|2022-09-19|2022-10-01|False
54414|1243|209756|vacation|2022-09-19|2022-10-01|False
54414|1243|226969|vacation|2022-09-19|2022-10-01|False
54414|1243|226970|vacation|2022-09-19|2022-10-01|False
54423|190|209865|vacation|2022-09-12|2022-09-17|False
54423|190|209866|vacation|2022-09-12|2022-09-17|False
54425|2631|209889|vacation|2022-04-11|2022-04-16|False
54425|2631|209890|vacation|2022-04-11|2022-04-16|False
54426|2631|209889|vacation|2022-05-23|2022-06-04|False
54426|2631|209890|vacation|2022-05-23|2022-06-04|False
54427|2631|209889|vacation|2022-08-16|2022-08-20|False
54427|2631|209890|vacation|2022-08-16|2022-08-20|False
54428|2631|209889|vacation|2022-10-17|2022-10-22|False
54428|2631|209890|vacation|2022-10-17|2022-10-22|False
54429|11826|209815|vacation|2022-03-21|2022-04-02|False
54429|11826|209816|vacation|2022-03-21|2022-04-02|False
54431|11859|209811|vacation|2022-03-21|2022-04-02|False
54431|11859|209812|vacation|2022-03-21|2022-04-02|False
54433|5390|209903|vacation|2022-04-11|2022-04-23|False
54433|5390|209904|vacation|2022-04-11|2022-04-23|False
54433|5390|209905|vacation|2022-04-11|2022-04-23|False
54433|5390|209906|vacation|2022-04-11|2022-04-23|False
54434|5390|209903|vacation|2022-08-15|2022-08-20|False
54434|5390|209904|vacation|2022-08-15|2022-08-20|False
54434|5390|209905|vacation|2022-08-15|2022-08-20|False
54434|5390|209906|vacation|2022-08-15|2022-08-20|False
54435|5390|209903|vacation|2022-12-19|2022-12-24|False
54435|5390|209904|vacation|2022-12-19|2022-12-24|False
54435|5390|209905|vacation|2022-12-19|2022-12-24|False
54435|5390|209906|vacation|2022-12-19|2022-12-24|False
54437|12057|222909|vacation|2022-02-28|2022-03-05|False
54437|12057|222910|vacation|2022-02-28|2022-03-05|False
54438|12057|222909|vacation|2022-08-01|2022-08-06|False
54438|12057|222910|vacation|2022-08-01|2022-08-06|False
54439|12057|222909|vacation|2022-09-05|2022-09-10|False
54439|12057|222910|vacation|2022-09-05|2022-09-10|False
54441|11973|213752|vacation|2022-02-07|2022-02-12|False
54441|11973|213753|vacation|2022-02-07|2022-02-12|False
54447|9771|209909|vacation|2022-05-02|2022-05-07|False
54447|9771|209910|vacation|2022-05-02|2022-05-07|False
54447|9771|209913|vacation|2022-05-02|2022-05-07|False
54447|9771|209914|vacation|2022-05-02|2022-05-07|False
54445|9771|209909|vacation|2022-07-09|2022-07-23|False
54445|9771|209910|vacation|2022-07-09|2022-07-23|False
54445|9771|209913|vacation|2022-07-09|2022-07-23|False
54445|9771|209914|vacation|2022-07-09|2022-07-23|False
54446|9771|209909|vacation|2022-10-04|2022-10-08|False
54446|9771|209910|vacation|2022-10-04|2022-10-08|False
54446|9771|209913|vacation|2022-10-04|2022-10-08|False
54446|9771|209914|vacation|2022-10-04|2022-10-08|False
54451|4883|209863|vacation|2022-04-11|2022-04-14|False
54451|4883|209864|vacation|2022-04-11|2022-04-14|False
54451|4883|209917|vacation|2022-04-11|2022-04-14|False
54451|4883|209918|vacation|2022-04-11|2022-04-14|False
54448|4883|209863|vacation|2022-04-16|2022-04-16|False
54448|4883|209864|vacation|2022-04-16|2022-04-16|False
54448|4883|209917|vacation|2022-04-16|2022-04-16|False
54448|4883|209918|vacation|2022-04-16|2022-04-16|False
54449|4883|209863|vacation|2022-06-17|2022-06-25|False
54449|4883|209864|vacation|2022-06-17|2022-06-25|False
54449|4883|209917|vacation|2022-06-17|2022-06-25|False
54449|4883|209918|vacation|2022-06-17|2022-06-25|False
54452|4883|209863|vacation|2022-08-13|2022-08-13|False
54452|4883|209864|vacation|2022-08-13|2022-08-13|False
54452|4883|209917|vacation|2022-08-13|2022-08-13|False
54452|4883|209918|vacation|2022-08-13|2022-08-13|False
54450|4883|209863|vacation|2022-09-26|2022-10-08|False
54450|4883|209864|vacation|2022-09-26|2022-10-08|False
54450|4883|209917|vacation|2022-09-26|2022-10-08|False
54450|4883|209918|vacation|2022-09-26|2022-10-08|False
54453|530|209887|vacation|2022-06-07|2022-06-18|False
54453|530|209888|vacation|2022-06-07|2022-06-18|False
54459|11920|209723|vacation|2022-06-11|2022-06-18|False
54459|11920|209724|vacation|2022-06-11|2022-06-18|False
54461|11910|209687|vacation|2022-03-07|2022-03-12|False
54461|11910|209688|vacation|2022-03-07|2022-03-12|False
54462|11910|209687|vacation|2022-06-20|2022-06-25|False
54462|11910|209688|vacation|2022-06-20|2022-06-25|False
54464|11910|209687|vacation|2022-11-28|2022-12-03|False
54464|11910|209688|vacation|2022-11-28|2022-12-03|False
54465|11905|209705|vacation|2022-04-25|2022-04-30|False
54465|11905|209706|vacation|2022-04-25|2022-04-30|False
54465|11905|209853|vacation|2022-04-25|2022-04-30|False
54465|11905|209854|vacation|2022-04-25|2022-04-30|False
54466|11905|209705|vacation|2022-07-20|2022-07-30|False
54466|11905|209706|vacation|2022-07-20|2022-07-30|False
54466|11905|209853|vacation|2022-07-20|2022-07-30|False
54466|11905|209854|vacation|2022-07-20|2022-07-30|False
54468|11842|209741|vacation|2022-08-22|2022-09-17|False
54468|11842|209742|vacation|2022-08-22|2022-09-17|False
54470|11933|209757|vacation|2022-06-06|2022-06-11|False
54470|11933|209758|vacation|2022-06-06|2022-06-11|False
54470|11933|209759|vacation|2022-06-06|2022-06-11|False
54470|11933|209760|vacation|2022-06-06|2022-06-11|False
54470|11933|209761|vacation|2022-06-06|2022-06-11|False
54470|11933|209762|vacation|2022-06-06|2022-06-11|False
54471|11933|209757|vacation|2022-07-25|2022-07-30|False
54471|11933|209758|vacation|2022-07-25|2022-07-30|False
54471|11933|209759|vacation|2022-07-25|2022-07-30|False
54471|11933|209760|vacation|2022-07-25|2022-07-30|False
54471|11933|209761|vacation|2022-07-25|2022-07-30|False
54471|11933|209762|vacation|2022-07-25|2022-07-30|False
54473|11877|209695|vacation|2022-04-16|2022-04-21|False
54473|11877|209696|vacation|2022-04-16|2022-04-21|False
54474|11877|209695|vacation|2022-06-04|2022-06-11|False
54474|11877|209696|vacation|2022-06-04|2022-06-11|False
54476|11877|209695|vacation|2022-09-30|2022-10-05|False
54476|11877|209696|vacation|2022-09-30|2022-10-05|False
54477|11877|209695|vacation|2022-10-31|2022-11-05|False
54477|11877|209696|vacation|2022-10-31|2022-11-05|False
54478|11877|209695|vacation|2022-12-27|2022-12-31|False
54478|11877|209696|vacation|2022-12-27|2022-12-31|False
54481|11820|209691|vacation|2022-10-01|2022-10-31|False
54481|11820|209692|vacation|2022-10-01|2022-10-31|False
54484|11924|209731|vacation|2022-07-18|2022-07-23|False
54484|11924|209732|vacation|2022-07-18|2022-07-23|False
54484|11924|209733|vacation|2022-07-18|2022-07-23|False
54484|11924|209734|vacation|2022-07-18|2022-07-23|False
54490|11873|209817|vacation|2022-03-12|2022-03-15|False
54490|11873|209818|vacation|2022-03-12|2022-03-15|False
54490|11873|209829|vacation|2022-03-12|2022-03-15|False
54490|11873|209832|vacation|2022-03-12|2022-03-15|False
54490|11873|209830|vacation|2022-03-12|2022-03-15|False
54490|11873|209831|vacation|2022-03-12|2022-03-15|False
54492|11873|209817|vacation|2022-06-07|2022-06-18|False
54492|11873|209818|vacation|2022-06-07|2022-06-18|False
54492|11873|209829|vacation|2022-06-07|2022-06-18|False
54492|11873|209832|vacation|2022-06-07|2022-06-18|False
54492|11873|209830|vacation|2022-06-07|2022-06-18|False
54492|11873|209831|vacation|2022-06-07|2022-06-18|False
54496|11893|209765|vacation|2022-04-16|2022-04-21|False
54496|11893|209766|vacation|2022-04-16|2022-04-21|False
54496|11893|209767|vacation|2022-04-16|2022-04-21|False
54496|11893|209768|vacation|2022-04-16|2022-04-21|False
54496|11893|209769|vacation|2022-04-16|2022-04-21|False
54496|11893|209770|vacation|2022-04-16|2022-04-21|False
54496|11893|209773|vacation|2022-04-16|2022-04-21|False
54496|11893|209774|vacation|2022-04-16|2022-04-21|False
54500|11838|209793|vacation|2022-05-30|2022-06-18|False
54500|11838|209794|vacation|2022-05-30|2022-06-18|False
54500|11838|209797|vacation|2022-05-30|2022-06-18|False
54500|11838|209798|vacation|2022-05-30|2022-06-18|False
54501|11838|209793|vacation|2022-07-01|2022-07-02|False
54501|11838|209794|vacation|2022-07-01|2022-07-02|False
54501|11838|209797|vacation|2022-07-01|2022-07-02|False
54501|11838|209798|vacation|2022-07-01|2022-07-02|False
54502|11838|209793|vacation|2022-09-17|2022-09-17|False
54502|11838|209794|vacation|2022-09-17|2022-09-17|False
54502|11838|209797|vacation|2022-09-17|2022-09-17|False
54502|11838|209798|vacation|2022-09-17|2022-09-17|False
54503|11838|209793|vacation|2022-10-04|2022-10-15|False
54503|11838|209794|vacation|2022-10-04|2022-10-15|False
54503|11838|209797|vacation|2022-10-04|2022-10-15|False
54503|11838|209798|vacation|2022-10-04|2022-10-15|False
54505|11901|209777|vacation|2022-05-30|2022-06-18|False
54505|11901|209778|vacation|2022-05-30|2022-06-18|False
54508|11901|209777|vacation|2022-09-17|2022-09-17|False
54508|11901|209778|vacation|2022-09-17|2022-09-17|False
54507|11901|209777|vacation|2022-10-04|2022-10-15|False
54507|11901|209778|vacation|2022-10-04|2022-10-15|False
54512|11835|209763|vacation|2022-08-29|2022-09-17|False
54512|11835|209764|vacation|2022-08-29|2022-09-17|False
54516|4626|209867|vacation|2022-11-07|2022-11-19|False
54516|4626|209868|vacation|2022-11-07|2022-11-19|False
54518|592|209743|vacation|2022-05-27|2022-05-28|False
54518|592|209744|vacation|2022-05-27|2022-05-28|False
54518|592|209745|vacation|2022-05-27|2022-05-28|False
54518|592|209746|vacation|2022-05-27|2022-05-28|False
53266|7003|55882|vacation|2022-01-29|2022-01-29|False
54566|12144|230522|vacation|2022-01-22|2022-01-22|False
54566|12144|230523|vacation|2022-01-22|2022-01-22|False
53643|11662|197905|vacation|2022-01-28|2022-02-05|False
53643|11662|197906|vacation|2022-01-28|2022-02-05|False
52840|597|238530|vacation|2022-06-07|2022-06-18|False
52840|597|238531|vacation|2022-06-07|2022-06-18|False
53559|12105|229110|vacation|2022-02-14|2022-02-19|False
53559|12105|229111|vacation|2022-02-14|2022-02-19|False
53559|12105|229112|vacation|2022-02-14|2022-02-19|False
53559|12105|229113|vacation|2022-02-14|2022-02-19|False
53559|12105|229114|vacation|2022-02-14|2022-02-19|False
53559|12105|229115|vacation|2022-02-14|2022-02-19|False
53559|12105|229120|vacation|2022-02-14|2022-02-19|False
53559|12105|229121|vacation|2022-02-14|2022-02-19|False
54650|11505|213413|vacation|2022-03-14|2022-03-19|False
54650|11505|213414|vacation|2022-03-14|2022-03-19|False
54650|11505|213411|vacation|2022-03-14|2022-03-19|False
54650|11505|213412|vacation|2022-03-14|2022-03-19|False
54654|11604|213415|vacation|2022-03-14|2022-03-19|False
54654|11604|213418|vacation|2022-03-14|2022-03-19|False
54654|11604|213416|vacation|2022-03-14|2022-03-19|False
54654|11604|213417|vacation|2022-03-14|2022-03-19|False
54629|11664|198308|vacation|2022-04-25|2022-05-04|False
54629|11664|198309|vacation|2022-04-25|2022-05-04|False
54629|11664|198319|vacation|2022-04-25|2022-05-04|False
54629|11664|198320|vacation|2022-04-25|2022-05-04|False
54629|11664|198321|vacation|2022-04-25|2022-05-04|False
54684|2145|185636|vacation|2022-01-20|2022-01-22|False
54684|2145|185637|vacation|2022-01-20|2022-01-22|False
54695|2678|19166|vacation|2022-01-31|2022-01-31|False
54695|2678|19150|vacation|2022-01-31|2022-01-31|False
54695|2678|19198|vacation|2022-01-31|2022-01-31|False
54695|2678|19182|vacation|2022-01-31|2022-01-31|False
53738|2362|238435|vacation|2022-02-05|2022-02-05|False
53738|2362|238436|vacation|2022-02-05|2022-02-05|False
53278|1419|238437|vacation|2022-02-05|2022-02-05|False
53278|1419|238438|vacation|2022-02-05|2022-02-05|False
53631|947|238464|vacation|2022-03-07|2022-03-12|False
53631|947|238465|vacation|2022-03-07|2022-03-12|False
53631|947|238472|vacation|2022-03-07|2022-03-12|False
53631|947|238473|vacation|2022-03-07|2022-03-12|False
53631|947|238474|vacation|2022-03-07|2022-03-12|False
53631|947|238475|vacation|2022-03-07|2022-03-12|False
53634|8323|238462|vacation|2022-03-07|2022-03-12|False
53634|8323|238463|vacation|2022-03-07|2022-03-12|False
53060|10872|240323|vacation|2022-06-06|2022-07-02|False
53060|10872|240324|vacation|2022-06-06|2022-07-02|False
54782|1729|185696|vacation|2022-02-16|2022-02-16|False
54782|1729|185697|vacation|2022-02-16|2022-02-16|False
49647|11895|209527|vacation|2022-01-03|2022-01-24|False
49647|11895|209543|vacation|2022-01-03|2022-01-24|False
49647|11895|240748|vacation|2022-01-03|2022-01-24|False
49647|11895|215881|vacation|2022-01-03|2022-01-24|False
49647|11895|209526|vacation|2022-01-03|2022-01-24|False
54784|1274|238371|vacation|2022-01-21|2022-01-21|False
54784|1274|239938|vacation|2022-01-21|2022-01-21|False
54789|11811|222188|vacation|2022-01-22|2022-01-22|False
54788|11677|198072|vacation|2022-01-22|2022-01-22|False
54788|11677|198073|vacation|2022-01-22|2022-01-22|False
54790|11928|209645|vacation|2022-01-24|2022-01-29|False
54790|11928|209646|vacation|2022-01-24|2022-01-29|False
54790|11928|223020|vacation|2022-01-24|2022-01-29|False
54790|11928|223021|vacation|2022-01-24|2022-01-29|False
54263|11692|231926|vacation|2022-01-27|2022-01-29|False
54263|11692|231925|vacation|2022-01-27|2022-01-29|False
53151|12131|240799|vacation|2022-01-28|2022-01-29|False
53151|12131|240800|vacation|2022-01-28|2022-01-29|False
52917|11931|209530|vacation|2022-01-03|2022-01-24|False
52917|11931|209531|vacation|2022-01-03|2022-01-24|False
53893|36|60|vacation|2022-04-16|2022-04-19|False
53893|36|61|vacation|2022-04-16|2022-04-19|False
53893|36|78|vacation|2022-04-16|2022-04-19|False
53893|36|79|vacation|2022-04-16|2022-04-19|False
53893|36|241149|vacation|2022-04-16|2022-04-19|False
53893|36|241150|vacation|2022-04-16|2022-04-19|False
53894|36|60|vacation|2022-06-01|2022-06-18|False
53894|36|61|vacation|2022-06-01|2022-06-18|False
53894|36|78|vacation|2022-06-01|2022-06-18|False
53894|36|79|vacation|2022-06-01|2022-06-18|False
53894|36|241149|vacation|2022-06-01|2022-06-18|False
53894|36|241150|vacation|2022-06-01|2022-06-18|False
52937|7051|182819|vacation|2022-01-27|2022-01-29|False
52937|7051|158008|vacation|2022-01-27|2022-01-29|False
52937|7051|148053|vacation|2022-01-27|2022-01-29|False
52937|7051|149565|vacation|2022-01-27|2022-01-29|False
52937|7051|232507|vacation|2022-01-27|2022-01-29|False
54797|11578|198068|vacation|2022-01-29|2022-01-29|False
54797|11578|198070|vacation|2022-01-29|2022-01-29|False
54797|11578|198074|vacation|2022-01-29|2022-01-29|False
53461|2646|1247|vacation|2022-04-14|2022-04-19|False
53461|2646|1261|vacation|2022-04-14|2022-04-19|False
53461|2646|107726|vacation|2022-04-14|2022-04-19|False
53461|2646|107725|vacation|2022-04-14|2022-04-19|False
53461|2646|107723|vacation|2022-04-14|2022-04-19|False
53461|2646|107724|vacation|2022-04-14|2022-04-19|False
54021|108|195|vacation|2022-02-07|2022-02-19|False
54021|108|196|vacation|2022-02-07|2022-02-19|False
54110|71|198416|vacation|2022-02-16|2022-02-18|False
54110|71|198415|vacation|2022-02-16|2022-02-18|False
54111|71|198416|vacation|2022-04-16|2022-04-16|False
54111|71|198415|vacation|2022-04-16|2022-04-16|False
54118|71|198415|vacation|2022-10-31|2022-11-05|False
54118|71|198416|vacation|2022-10-31|2022-11-05|False
54056|63|109|vacation|2022-08-29|2022-09-24|False
54056|63|110|vacation|2022-08-29|2022-09-24|False
54056|63|121|vacation|2022-08-29|2022-09-24|False
54056|63|122|vacation|2022-08-29|2022-09-24|False
53914|10481|198421|vacation|2022-08-15|2022-08-27|False
53914|10481|198422|vacation|2022-08-15|2022-08-27|False
53915|10481|198421|vacation|2022-12-22|2022-12-31|False
53915|10481|198422|vacation|2022-12-22|2022-12-31|False
53896|40|192527|vacation|2022-04-02|2022-04-05|False
53896|40|192528|vacation|2022-04-02|2022-04-05|False
53898|40|192527|vacation|2022-05-26|2022-05-28|False
53898|40|192528|vacation|2022-05-26|2022-05-28|False
53899|40|192527|vacation|2022-06-04|2022-06-06|False
53899|40|192528|vacation|2022-06-04|2022-06-06|False
53900|40|192527|vacation|2022-08-26|2022-09-03|False
53900|40|192528|vacation|2022-08-26|2022-09-03|False
52651|7046|31471|vacation|2022-06-07|2022-06-18|False
54114|71|198415|vacation|2022-05-27|2022-06-04|False
54114|71|198416|vacation|2022-05-27|2022-06-04|False
54116|71|198416|vacation|2022-06-16|2022-06-18|False
54116|71|198415|vacation|2022-06-16|2022-06-18|False
54101|12|94629|vacation|2022-04-12|2022-04-16|False
54101|12|158029|vacation|2022-04-12|2022-04-16|False
54104|12|94629|vacation|2022-08-17|2022-08-20|False
54104|12|158029|vacation|2022-08-17|2022-08-20|False
54105|12|94629|vacation|2022-10-18|2022-10-22|False
54105|12|158029|vacation|2022-10-18|2022-10-22|False
54106|12|94629|vacation|2022-12-23|2022-12-30|False
54106|12|158029|vacation|2022-12-23|2022-12-30|False
53885|102|196464|vacation|2022-03-14|2022-03-19|False
53885|102|196465|vacation|2022-03-14|2022-03-19|False
53885|102|198409|vacation|2022-03-14|2022-03-19|False
53885|102|198410|vacation|2022-03-14|2022-03-19|False
53885|102|198411|vacation|2022-03-14|2022-03-19|False
53885|102|198412|vacation|2022-03-14|2022-03-19|False
53886|102|196464|vacation|2022-05-30|2022-06-04|False
53886|102|196465|vacation|2022-05-30|2022-06-04|False
53886|102|198409|vacation|2022-05-30|2022-06-04|False
53886|102|198410|vacation|2022-05-30|2022-06-04|False
53886|102|198411|vacation|2022-05-30|2022-06-04|False
53886|102|198412|vacation|2022-05-30|2022-06-04|False
53887|102|198412|vacation|2022-10-04|2022-10-15|False
53887|102|196464|vacation|2022-10-04|2022-10-15|False
53887|102|196465|vacation|2022-10-04|2022-10-15|False
53887|102|198409|vacation|2022-10-04|2022-10-15|False
53887|102|198410|vacation|2022-10-04|2022-10-15|False
53887|102|198411|vacation|2022-10-04|2022-10-15|False
53537|9423|134186|vacation|2022-02-22|2022-02-26|False
53537|9423|134187|vacation|2022-02-22|2022-02-26|False
53541|9423|134186|vacation|2022-06-18|2022-06-18|False
53541|9423|134187|vacation|2022-06-18|2022-06-18|False
52769|5411|175405|vacation|2022-01-25|2022-01-27|False
54794|6574|64386|vacation|2022-04-12|2022-04-16|False
54794|6574|65423|vacation|2022-04-12|2022-04-16|False
54624|6574|65423|vacation|2022-06-18|2022-07-01|False
54624|6574|64386|vacation|2022-06-18|2022-07-01|False
54816|10704|203402|vacation|2022-01-26|2022-02-02|False
54816|10704|203403|vacation|2022-01-26|2022-02-02|False
52805|6776|57787|vacation|2022-06-09|2022-06-15|False
52805|6776|57788|vacation|2022-06-09|2022-06-15|False
54817|6776|57788|vacation|2022-04-05|2022-04-09|False
54817|6776|57787|vacation|2022-04-05|2022-04-09|False
